,train,val,test
0,522963,1739259-G-Y,1508560G-N
1,500203D,1739259-E-Y,1512129I-N
2,500203-F-Y,1941494-F-Y,2004610B-Y
3,500203-D-Y,1941494-C-Y,1814971B
4,P001832850D,1941494-D-Y,1814971C
5,1832850C,1941494-G-Y,1814971G
6,1832850D,1941494-H-Y,1814971H
7,1813872A,1625960A,1814971I
8,1813872B,1625960B,3-maintenance5-P001814971B
9,1813872C,1625960C,2-P001814971B
10,1813872D,1625960D,312402Q
11,1813872E,1625960F,312402
12,3maintenance10-P001813872B,1625960G,312402A
13,1713372B,1625960H,312402B
14,1713372E,1625960I,312402C
15,1713372F,1625960J,312402D
16,P001713372B,1625960L,312402E
17,225841-N-N,P001625960G,312402F
18,225841-L-N,411477-A-N,312402G
19,407984J,411477-A-N-1,312402H
20,407984-T-N,P001823176F,312402N
21,1805427D,1736414F,312402O
22,1805427E,1949160-C-N,312402P
23,1805427F,1949160-A-N,312402V
24,1805427G,1832548A,312402R
25,1805427H,1813206C,312402S
26,3maintenance2-P001805427B,1813206F,312402T
27,1805428F-Y,1813206G,1802840A-Y
28,1911849B-Y,1813206H,1623931C-Y
29,1946957B-Y,1813206I,1325470C-N
30,223338G,3-maintenance1-P001813206B,1431983H-1-N
31,223338-F-N,1427159G-Y,1431983H-2-N
32,1902979C-N,P001716341A,1612595C
33,1839956B-Y,109418-X-N,1702510F
34,1908223B-Y,109418-E-N,1717035D
35,2000957A-Y,109418-G-N,1739558A
36,902765,2014353A-Y,1739558C
37,902765C,1828187C,1739558D
38,P000902765B,3mainttenance4-P001828187A,1739558E
39,1822186A,1828187A,1739558F
40,2013094B-Y,1828187B,1739558G
41,1902079B-N,1828186-B-Y,1739558H
42,120099,1922917A-N,3-maintenance9-P001739558B
43,200099-H-Y,1922917B-N,1907335B-Y
44,200099-O-Y,1929771-A-Y,2008628A-Y
45,201611-F-N,,
46,201611G-N,,
47,220725D,,
48,P001220725D,,
49,220725B,,
50,220725C,,
51,220725G,,
52,220725I,,
53,220725J,,
54,220725K,,
55,220725L,,
56,220725M,,
57,220725N,,
58,220725O,,
59,224800A,,
60,224800C,,
61,224800D,,
62,224800E,,
63,224800F,,
64,224800H,,
65,224800I,,
66,224800J,,
67,224800K,,
68,224800L,,
69,224800M,,
70,224800N,,
71,224800O,,
72,224800P,,
73,224800Q,,
74,224800R,,
75,224800S,,
76,224800T,,
77,224800U,,
78,224800V,,
79,224800W,,
80,224800X,,
81,224800Y,,
82,3-maintenance6-P001224800K,,
83,2-P001224800L,,
84,227953A,,
85,227953B,,
86,227953C,,
87,227953D,,
88,227953H,,
89,227953I,,
90,P001227953B,,
91,1707649A,,
92,1707649C,,
93,1707649D,,
94,1707649E,,
95,1707649F,,
96,1707649G,,
97,P001707649A,,
98,1229332C-N,,
99,1628757C,,
100,1628757D,,
101,1628757F,,
102,2-P001628757C,,
103,3-maintenance3-P001628757B,,
104,1628757G,,
105,1924942C-Y,,
106,2010277B-Y,,
107,1613742F,,
108,421183F,,
109,420978-F-Y,,
110,420978-A-Y,,
111,420978-D-Y,,
112,420978G-Y,,
113,1610403-B-Y,,
114,1610403A-Y,,
115,1632152C,,
116,1525978,,
117,1525978A,,
118,1525978B,,
119,1525978C,,
120,1525978D,,
121,1525978E,,
122,1525978G,,
123,1525978O,,
124,1525978R,,
125,1525978S,,
126,1525978T,,
127,1525978U,,
128,1525978V,,
129,1525978X,,
130,1525978Z4,,
131,1525978Z6,,
132,1525978Z7,,
133,1525978Z8,,
134,1525978Z99,,
135,2-1613704B,,
136,21609002G,,
137,1609002I,,
138,1609002A,,
139,1609002B,,
140,1609002D,,
141,1609002E,,
142,1609002F,,
143,1609002H,,
144,1609002J,,
145,1609002K,,
146,1609002L,,
147,1609002M,,
148,1609002N,,
149,1609002O,,
150,1609002P,,
151,1609002P1,,
152,1609002Y,,
153,1610648I-Y,,
154,1631378A-Y,,
155,1805432D,,
156,P001805432A,,
157,3mainttenance7-P001731444E,,
158,1735362J-Y,,
159,1801211-B-Y,,
160,1801211-C-Y,,
161,1809923A,,
162,1809923B,,
163,3maintenance8-P001809923A,,
164,2-P001809923A,,
165,1810938E-N,,
166,1810938D-N,,
167,1810938E-1-N,,
168,1922271A-Y,,
169,1920531A-Y,,
170,1920532A-Y,,
171,1935769C-Y,,
172,1950280-D-Y,,
173,1950280-E-Y,,
174,2010717A-Y,,
175,P001210190K,,
176,210190,,
177,210190A,,
178,210190C,,
179,210190D,,
180,210190F,,
181,210190G,,
182,210190H,,
183,210190I,,
184,210190M,,
185,210190N,,
186,210190O,,
187,210190P,,
188,210190Q,,
189,210190S,,
190,210190U,,
191,210190V,,
192,210190Y,,
193,2010109A-Y,,
