,train,val,test
522963,True,False,False
500203D,True,False,False
500203-F-Y,True,False,False
500203-D-Y,True,False,False
P001832850D,True,False,False
1832850C,True,False,False
1832850D,True,False,False
1739259-G-Y,True,False,False
1739259-E-Y,True,False,False
1941494-F-Y,True,False,False
1941494-C-Y,True,False,False
1941494-D-Y,True,False,False
1941494-G-Y,True,False,False
1941494-H-Y,True,False,False
1713372B,True,False,False
1713372E,True,False,False
1713372F,True,False,False
P001713372B,True,False,False
225841-N-N,True,False,False
225841-L-N,True,False,False
1625960A,True,False,False
1625960B,True,False,False
1625960C,True,False,False
1625960D,True,False,False
1625960F,True,False,False
1625960G,True,False,False
1625960H,True,False,False
1625960I,True,False,False
1625960J,True,False,False
1625960L,True,False,False
P001625960G,True,False,False
411477-A-N,True,False,False
411477-A-N-1,True,False,False
P001823176F,True,False,False
1736414F,True,False,False
1911849B-Y,True,False,False
1946957B-Y,True,False,False
223338G,True,False,False
223338-F-N,True,False,False
1949160-C-N,True,False,False
1949160-A-N,True,False,False
1832548A,True,False,False
1839956B-Y,True,False,False
1813206C,True,False,False
1813206F,True,False,False
1813206G,True,False,False
1813206H,True,False,False
1813206I,True,False,False
3-maintenance1-P001813206B,True,False,False
1427159G-Y,True,False,False
P001716341A,True,False,False
902765,True,False,False
902765C,True,False,False
P000902765B,True,False,False
109418-X-N,True,False,False
109418-E-N,True,False,False
109418-G-N,True,False,False
1902079B-N,True,False,False
220725D,True,False,False
P001220725D,True,False,False
220725B,True,False,False
220725C,True,False,False
220725G,True,False,False
220725I,True,False,False
220725J,True,False,False
220725K,True,False,False
220725L,True,False,False
220725M,True,False,False
220725N,True,False,False
220725O,True,False,False
224800A,True,False,False
224800C,True,False,False
224800D,True,False,False
224800E,True,False,False
224800F,True,False,False
224800H,True,False,False
224800I,True,False,False
224800J,True,False,False
224800K,True,False,False
224800L,True,False,False
224800M,True,False,False
224800N,True,False,False
224800O,True,False,False
224800P,True,False,False
224800Q,True,False,False
224800R,True,False,False
224800S,True,False,False
224800T,True,False,False
224800U,True,False,False
224800V,True,False,False
224800W,True,False,False
224800X,True,False,False
224800Y,True,False,False
3-maintenance6-P001224800K,True,False,False
2-P001224800L,True,False,False
227953A,True,False,False
227953B,True,False,False
227953C,True,False,False
227953D,True,False,False
227953H,True,False,False
227953I,True,False,False
P001227953B,True,False,False
1628757C,True,False,False
1628757D,True,False,False
1628757F,True,False,False
2-P001628757C,True,False,False
3-maintenance3-P001628757B,True,False,False
1628757G,True,False,False
1924942C-Y,True,False,False
2010277B-Y,True,False,False
1613742F,True,False,False
421183F,True,False,False
420978-F-Y,True,False,False
420978-A-Y,True,False,False
420978-D-Y,True,False,False
420978G-Y,True,False,False
1632152C,True,False,False
1525978,True,False,False
1525978A,True,False,False
1525978B,True,False,False
1525978C,True,False,False
1525978D,True,False,False
1525978E,True,False,False
1525978G,True,False,False
1525978O,True,False,False
1525978R,True,False,False
1525978S,True,False,False
1525978T,True,False,False
1525978U,True,False,False
1525978V,True,False,False
1525978X,True,False,False
1525978Z4,True,False,False
1525978Z6,True,False,False
1525978Z7,True,False,False
1525978Z8,True,False,False
1525978Z99,True,False,False
2-1613704B,True,False,False
21609002G,True,False,False
1609002I,True,False,False
1609002A,True,False,False
1609002B,True,False,False
1609002D,True,False,False
1609002E,True,False,False
1609002F,True,False,False
1609002H,True,False,False
1609002J,True,False,False
1609002K,True,False,False
1609002L,True,False,False
1609002M,True,False,False
1609002N,True,False,False
1609002O,True,False,False
1609002P,True,False,False
1609002P1,True,False,False
1609002Y,True,False,False
1631378A-Y,True,False,False
1805432D,True,False,False
P001805432A,True,False,False
2014353A-Y,True,False,False
3mainttenance7-P001731444E,True,False,False
1735362J-Y,True,False,False
1801211-B-Y,True,False,False
1801211-C-Y,True,False,False
1809923A,True,False,False
1809923B,True,False,False
3maintenance8-P001809923A,True,False,False
2-P001809923A,True,False,False
1810938E-N,True,False,False
1810938D-N,True,False,False
1810938E-1-N,True,False,False
1922271A-Y,True,False,False
1828187C,True,False,False
3mainttenance4-P001828187A,True,False,False
1828187A,True,False,False
1828187B,True,False,False
1828186-B-Y,True,False,False
1920531A-Y,True,False,False
1920532A-Y,True,False,False
1922917A-N,True,False,False
1922917B-N,True,False,False
1929771-A-Y,True,False,False
1950280-D-Y,True,False,False
1950280-E-Y,True,False,False
P001210190K,True,False,False
210190,True,False,False
210190A,True,False,False
210190C,True,False,False
210190D,True,False,False
210190F,True,False,False
210190G,True,False,False
210190H,True,False,False
210190I,True,False,False
210190M,True,False,False
210190N,True,False,False
210190O,True,False,False
210190P,True,False,False
210190Q,True,False,False
210190S,True,False,False
210190U,True,False,False
210190V,True,False,False
210190Y,True,False,False
1508560G-N,False,True,False
1512129I-N,False,True,False
2004610B-Y,False,True,False
1814971B,False,True,False
1814971C,False,True,False
1814971G,False,True,False
1814971H,False,True,False
1814971I,False,True,False
3-maintenance5-P001814971B,False,True,False
2-P001814971B,False,True,False
312402Q,False,True,False
312402,False,True,False
312402A,False,True,False
312402B,False,True,False
312402C,False,True,False
312402D,False,True,False
312402E,False,True,False
312402F,False,True,False
312402G,False,True,False
312402H,False,True,False
312402N,False,True,False
312402O,False,True,False
312402P,False,True,False
312402V,False,True,False
312402R,False,True,False
312402S,False,True,False
312402T,False,True,False
1802840A-Y,False,True,False
1623931C-Y,False,True,False
1325470C-N,False,True,False
1431983H-1-N,False,True,False
1431983H-2-N,False,True,False
1612595C,False,True,False
1702510F,False,True,False
1717035D,False,True,False
1739558A,False,True,False
1739558C,False,True,False
1739558D,False,True,False
1739558E,False,True,False
1739558F,False,True,False
1739558G,False,True,False
1739558H,False,True,False
3-maintenance9-P001739558B,False,True,False
1907335B-Y,False,True,False
2008628A-Y,False,True,False
1813872A,False,False,True
1813872B,False,False,True
1813872C,False,False,True
1813872D,False,False,True
1813872E,False,False,True
3maintenance10-P001813872B,False,False,True
407984J,False,False,True
407984-T-N,False,False,True
1805427D,False,False,True
1805427E,False,False,True
1805427F,False,False,True
1805427G,False,False,True
1805427H,False,False,True
3maintenance2-P001805427B,False,False,True
1805428F-Y,False,False,True
1902979C-N,False,False,True
1908223B-Y,False,False,True
2000957A-Y,False,False,True
1822186A,False,False,True
2013094B-Y,False,False,True
120099,False,False,True
200099-H-Y,False,False,True
200099-O-Y,False,False,True
201611-F-N,False,False,True
201611G-N,False,False,True
1707649A,False,False,True
1707649C,False,False,True
1707649D,False,False,True
1707649E,False,False,True
1707649F,False,False,True
1707649G,False,False,True
P001707649A,False,False,True
1229332C-N,False,False,True
1610403-B-Y,False,False,True
1610403A-Y,False,False,True
1610648I-Y,False,False,True
1935769C-Y,False,False,True
2010717A-Y,False,False,True
2010109A-Y,False,False,True
