,train,val,test
522963,True,False,False
1508560G-N,True,False,False
500203D,True,False,False
500203-F-Y,True,False,False
500203-D-Y,True,False,False
P001832850D,True,False,False
1832850C,True,False,False
1832850D,True,False,False
1739259-G-Y,True,False,False
1739259-E-Y,True,False,False
1941494-F-Y,True,False,False
1941494-C-Y,True,False,False
1941494-D-Y,True,False,False
1941494-G-Y,True,False,False
1941494-H-Y,True,False,False
1512129I-N,True,False,False
1625960A,True,False,False
1625960B,True,False,False
1625960C,True,False,False
1625960D,True,False,False
1625960F,True,False,False
1625960G,True,False,False
1625960H,True,False,False
1625960I,True,False,False
1625960J,True,False,False
1625960L,True,False,False
P001625960G,True,False,False
2004610B-Y,True,False,False
411477-A-N,True,False,False
411477-A-N-1,True,False,False
P001823176F,True,False,False
1814971B,True,False,False
1814971C,True,False,False
1814971G,True,False,False
1814971H,True,False,False
1814971I,True,False,False
3-maintenance5-P001814971B,True,False,False
2-P001814971B,True,False,False
1736414F,True,False,False
1911849B-Y,True,False,False
223338G,True,False,False
223338-F-N,True,False,False
1949160-C-N,True,False,False
1949160-A-N,True,False,False
1832548A,True,False,False
1813206C,True,False,False
1813206F,True,False,False
1813206G,True,False,False
1813206H,True,False,False
1813206I,True,False,False
3-maintenance1-P001813206B,True,False,False
1427159G-Y,True,False,False
P001716341A,True,False,False
902765,True,False,False
902765C,True,False,False
P000902765B,True,False,False
312402Q,True,False,False
312402,True,False,False
312402A,True,False,False
312402B,True,False,False
312402C,True,False,False
312402D,True,False,False
312402E,True,False,False
312402F,True,False,False
312402G,True,False,False
312402H,True,False,False
312402N,True,False,False
312402O,True,False,False
312402P,True,False,False
312402V,True,False,False
312402R,True,False,False
312402S,True,False,False
312402T,True,False,False
1802840A-Y,True,False,False
109418-X-N,True,False,False
109418-E-N,True,False,False
109418-G-N,True,False,False
1623931C-Y,True,False,False
220725D,True,False,False
P001220725D,True,False,False
220725B,True,False,False
220725C,True,False,False
220725G,True,False,False
220725I,True,False,False
220725J,True,False,False
220725K,True,False,False
220725L,True,False,False
220725M,True,False,False
220725N,True,False,False
220725O,True,False,False
224800A,True,False,False
224800C,True,False,False
224800D,True,False,False
224800E,True,False,False
224800F,True,False,False
224800H,True,False,False
224800I,True,False,False
224800J,True,False,False
224800K,True,False,False
224800L,True,False,False
224800M,True,False,False
224800N,True,False,False
224800O,True,False,False
224800P,True,False,False
224800Q,True,False,False
224800R,True,False,False
224800S,True,False,False
224800T,True,False,False
224800U,True,False,False
224800V,True,False,False
224800W,True,False,False
224800X,True,False,False
224800Y,True,False,False
3-maintenance6-P001224800K,True,False,False
2-P001224800L,True,False,False
1325470C-N,True,False,False
1431983H-1-N,True,False,False
1431983H-2-N,True,False,False
421183F,True,False,False
420978-F-Y,True,False,False
420978-A-Y,True,False,False
420978-D-Y,True,False,False
420978G-Y,True,False,False
1632152C,True,False,False
2-1613704B,True,False,False
1612595C,True,False,False
1702510F,True,False,False
2014353A-Y,True,False,False
1717035D,True,False,False
3mainttenance7-P001731444E,True,False,False
1735362J-Y,True,False,False
1739558A,True,False,False
1739558C,True,False,False
1739558D,True,False,False
1739558E,True,False,False
1739558F,True,False,False
1739558G,True,False,False
1739558H,True,False,False
3-maintenance9-P001739558B,True,False,False
1810938E-N,True,False,False
1810938D-N,True,False,False
1810938E-1-N,True,False,False
1828187C,True,False,False
3mainttenance4-P001828187A,True,False,False
1828187A,True,False,False
1828187B,True,False,False
1828186-B-Y,True,False,False
1907335B-Y,True,False,False
1922917A-N,True,False,False
1922917B-N,True,False,False
1929771-A-Y,True,False,False
2008628A-Y,True,False,False
1950280-D-Y,True,False,False
1950280-E-Y,True,False,False
1813872A,False,True,False
1813872B,False,True,False
1813872C,False,True,False
1813872D,False,True,False
1813872E,False,True,False
3maintenance10-P001813872B,False,True,False
407984J,False,True,False
407984-T-N,False,True,False
1805427D,False,True,False
1805427E,False,True,False
1805427F,False,True,False
1805427G,False,True,False
1805427H,False,True,False
3maintenance2-P001805427B,False,True,False
1805428F-Y,False,True,False
1902979C-N,False,True,False
1908223B-Y,False,True,False
2000957A-Y,False,True,False
1822186A,False,True,False
2013094B-Y,False,True,False
120099,False,True,False
200099-H-Y,False,True,False
200099-O-Y,False,True,False
201611-F-N,False,True,False
201611G-N,False,True,False
1707649A,False,True,False
1707649C,False,True,False
1707649D,False,True,False
1707649E,False,True,False
1707649F,False,True,False
1707649G,False,True,False
P001707649A,False,True,False
1229332C-N,False,True,False
1610403-B-Y,False,True,False
1610403A-Y,False,True,False
1610648I-Y,False,True,False
1935769C-Y,False,True,False
2010717A-Y,False,True,False
2010109A-Y,False,True,False
1713372B,False,False,True
1713372E,False,False,True
1713372F,False,False,True
P001713372B,False,False,True
225841-N-N,False,False,True
225841-L-N,False,False,True
1946957B-Y,False,False,True
1839956B-Y,False,False,True
1902079B-N,False,False,True
227953A,False,False,True
227953B,False,False,True
227953C,False,False,True
227953D,False,False,True
227953H,False,False,True
227953I,False,False,True
P001227953B,False,False,True
1628757C,False,False,True
1628757D,False,False,True
1628757F,False,False,True
2-P001628757C,False,False,True
3-maintenance3-P001628757B,False,False,True
1628757G,False,False,True
1924942C-Y,False,False,True
2010277B-Y,False,False,True
1613742F,False,False,True
1525978,False,False,True
1525978A,False,False,True
1525978B,False,False,True
1525978C,False,False,True
1525978D,False,False,True
1525978E,False,False,True
1525978G,False,False,True
1525978O,False,False,True
1525978R,False,False,True
1525978S,False,False,True
1525978T,False,False,True
1525978U,False,False,True
1525978V,False,False,True
1525978X,False,False,True
1525978Z4,False,False,True
1525978Z6,False,False,True
1525978Z7,False,False,True
1525978Z8,False,False,True
1525978Z99,False,False,True
21609002G,False,False,True
1609002I,False,False,True
1609002A,False,False,True
1609002B,False,False,True
1609002D,False,False,True
1609002E,False,False,True
1609002F,False,False,True
1609002H,False,False,True
1609002J,False,False,True
1609002K,False,False,True
1609002L,False,False,True
1609002M,False,False,True
1609002N,False,False,True
1609002O,False,False,True
1609002P,False,False,True
1609002P1,False,False,True
1609002Y,False,False,True
1631378A-Y,False,False,True
1805432D,False,False,True
P001805432A,False,False,True
1801211-B-Y,False,False,True
1801211-C-Y,False,False,True
1809923A,False,False,True
1809923B,False,False,True
3maintenance8-P001809923A,False,False,True
2-P001809923A,False,False,True
1922271A-Y,False,False,True
1920531A-Y,False,False,True
1920532A-Y,False,False,True
P001210190K,False,False,True
210190,False,False,True
210190A,False,False,True
210190C,False,False,True
210190D,False,False,True
210190F,False,False,True
210190G,False,False,True
210190H,False,False,True
