,train,val,test
0,1508560G-N,522963,1739259-G-Y
1,1512129I-N,500203D,1739259-E-Y
2,1813872A,500203-F-Y,1941494-F-Y
3,1813872B,500203-D-Y,1941494-C-Y
4,1813872C,P001832850D,1941494-D-Y
5,1813872D,1832850C,1941494-G-Y
6,1813872E,1832850D,1941494-H-Y
7,3maintenance10-P001813872B,1911849B-Y,1625960A
8,1713372B,223338G,1625960B
9,1713372E,223338-F-N,1625960C
10,1713372F,902765,1625960D
11,P001713372B,902765C,1625960F
12,225841-N-N,P000902765B,1625960G
13,225841-L-N,220725D,1625960H
14,2004610B-Y,P001220725D,1625960I
15,407984J,220725B,1625960J
16,407984-T-N,220725C,1625960L
17,1814971B,220725G,P001625960G
18,1814971C,220725I,411477-A-N
19,1814971G,220725J,411477-A-N-1
20,1814971H,220725K,P001823176F
21,1814971I,220725L,1736414F
22,3-maintenance5-P001814971B,220725M,1949160-C-N
23,2-P001814971B,220725N,1949160-A-N
24,1805427D,220725O,1832548A
25,1805427E,224800A,1813206C
26,1805427F,224800C,1813206F
27,1805427G,224800D,1813206G
28,1805427H,224800E,1813206H
29,3maintenance2-P001805427B,224800F,1813206I
30,1805428F-Y,224800H,3-maintenance1-P001813206B
31,1946957B-Y,224800I,1427159G-Y
32,1902979C-N,224800J,P001716341A
33,1839956B-Y,224800K,109418-X-N
34,1908223B-Y,224800L,109418-E-N
35,2000957A-Y,224800M,109418-G-N
36,312402Q,224800N,2014353A-Y
37,312402,224800O,1828187C
38,312402A,224800P,3mainttenance4-P001828187A
39,312402B,224800Q,1828187A
40,312402C,224800R,1828187B
41,312402D,224800S,1828186-B-Y
42,312402E,224800T,1922917A-N
43,312402F,224800U,1922917B-N
44,312402G,224800V,1929771-A-Y
45,312402H,224800W,
46,312402N,224800X,
47,312402O,224800Y,
48,312402P,3-maintenance6-P001224800K,
49,312402V,2-P001224800L,
50,312402R,421183F,
51,312402S,420978-F-Y,
52,312402T,420978-A-Y,
53,1822186A,420978-D-Y,
54,1802840A-Y,420978G-Y,
55,2013094B-Y,1632152C,
56,1902079B-N,2-1613704B,
57,120099,3mainttenance7-P001731444E,
58,200099-H-Y,1735362J-Y,
59,200099-O-Y,1810938E-N,
60,201611-F-N,1810938D-N,
61,201611G-N,1810938E-1-N,
62,1623931C-Y,1950280-D-Y,
63,227953A,1950280-E-Y,
64,227953B,,
65,227953C,,
66,227953D,,
67,227953H,,
68,227953I,,
69,P001227953B,,
70,1707649A,,
71,1707649C,,
72,1707649D,,
73,1707649E,,
74,1707649F,,
75,1707649G,,
76,P001707649A,,
77,1229332C-N,,
78,1628757C,,
79,1628757D,,
80,1628757F,,
81,2-P001628757C,,
82,3-maintenance3-P001628757B,,
83,1628757G,,
84,1924942C-Y,,
85,2010277B-Y,,
86,1325470C-N,,
87,1431983H-1-N,,
88,1431983H-2-N,,
89,1613742F,,
90,1610403-B-Y,,
91,1610403A-Y,,
92,1525978,,
93,1525978A,,
94,1525978B,,
95,1525978C,,
96,1525978D,,
97,1525978E,,
98,1525978G,,
99,1525978O,,
100,1525978R,,
101,1525978S,,
102,1525978T,,
103,1525978U,,
104,1525978V,,
105,1525978X,,
106,1525978Z4,,
107,1525978Z6,,
108,1525978Z7,,
109,1525978Z8,,
110,1525978Z99,,
111,21609002G,,
112,1609002I,,
113,1609002A,,
114,1609002B,,
115,1609002D,,
116,1609002E,,
117,1609002F,,
118,1609002H,,
119,1609002J,,
120,1609002K,,
121,1609002L,,
122,1609002M,,
123,1609002N,,
124,1609002O,,
125,1609002P,,
126,1609002P1,,
127,1609002Y,,
128,1610648I-Y,,
129,1612595C,,
130,1631378A-Y,,
131,1805432D,,
132,P001805432A,,
133,1702510F,,
134,1717035D,,
135,1739558A,,
136,1739558C,,
137,1739558D,,
138,1739558E,,
139,1739558F,,
140,1739558G,,
141,1739558H,,
142,3-maintenance9-P001739558B,,
143,1801211-B-Y,,
144,1801211-C-Y,,
145,1809923A,,
146,1809923B,,
147,3maintenance8-P001809923A,,
148,2-P001809923A,,
149,1922271A-Y,,
150,1907335B-Y,,
151,1920531A-Y,,
152,1920532A-Y,,
153,1935769C-Y,,
154,2008628A-Y,,
155,2010717A-Y,,
156,P001210190K,,
157,210190,,
158,210190A,,
159,210190C,,
160,210190D,,
161,210190F,,
162,210190G,,
163,210190H,,
164,210190I,,
165,210190M,,
166,210190N,,
167,210190O,,
168,210190P,,
169,210190Q,,
170,210190S,,
171,210190U,,
172,210190V,,
173,210190Y,,
174,2010109A-Y,,
