,train,val,test
1508560G-N,True,False,False
1512129I-N,True,False,False
1813872A,True,False,False
1813872B,True,False,False
1813872C,True,False,False
1813872D,True,False,False
1813872E,True,False,False
3maintenance10-P001813872B,True,False,False
1713372B,True,False,False
1713372E,True,False,False
1713372F,True,False,False
P001713372B,True,False,False
225841-N-N,True,False,False
225841-L-N,True,False,False
2004610B-Y,True,False,False
407984J,True,False,False
407984-T-N,True,False,False
1814971B,True,False,False
1814971C,True,False,False
1814971G,True,False,False
1814971H,True,False,False
1814971I,True,False,False
3-maintenance5-P001814971B,True,False,False
2-P001814971B,True,False,False
1805427D,True,False,False
1805427E,True,False,False
1805427F,True,False,False
1805427G,True,False,False
1805427H,True,False,False
3maintenance2-P001805427B,True,False,False
1805428F-Y,True,False,False
1946957B-Y,True,False,False
1902979C-N,True,False,False
1839956B-Y,True,False,False
1908223B-Y,True,False,False
2000957A-Y,True,False,False
312402Q,True,False,False
312402,True,False,False
312402A,True,False,False
312402B,True,False,False
312402C,True,False,False
312402D,True,False,False
312402E,True,False,False
312402F,True,False,False
312402G,True,False,False
312402H,True,False,False
312402N,True,False,False
312402O,True,False,False
312402P,True,False,False
312402V,True,False,False
312402R,True,False,False
312402S,True,False,False
312402T,True,False,False
1822186A,True,False,False
1802840A-Y,True,False,False
2013094B-Y,True,False,False
1902079B-N,True,False,False
120099,True,False,False
200099-H-Y,True,False,False
200099-O-Y,True,False,False
201611-F-N,True,False,False
201611G-N,True,False,False
1623931C-Y,True,False,False
227953A,True,False,False
227953B,True,False,False
227953C,True,False,False
227953D,True,False,False
227953H,True,False,False
227953I,True,False,False
P001227953B,True,False,False
1707649A,True,False,False
1707649C,True,False,False
1707649D,True,False,False
1707649E,True,False,False
1707649F,True,False,False
1707649G,True,False,False
P001707649A,True,False,False
1229332C-N,True,False,False
1628757C,True,False,False
1628757D,True,False,False
1628757F,True,False,False
2-P001628757C,True,False,False
3-maintenance3-P001628757B,True,False,False
1628757G,True,False,False
1924942C-Y,True,False,False
2010277B-Y,True,False,False
1325470C-N,True,False,False
1431983H-1-N,True,False,False
1431983H-2-N,True,False,False
1613742F,True,False,False
1610403-B-Y,True,False,False
1610403A-Y,True,False,False
1525978,True,False,False
1525978A,True,False,False
1525978B,True,False,False
1525978C,True,False,False
1525978D,True,False,False
1525978E,True,False,False
1525978G,True,False,False
1525978O,True,False,False
1525978R,True,False,False
1525978S,True,False,False
1525978T,True,False,False
1525978U,True,False,False
1525978V,True,False,False
1525978X,True,False,False
1525978Z4,True,False,False
1525978Z6,True,False,False
1525978Z7,True,False,False
1525978Z8,True,False,False
1525978Z99,True,False,False
21609002G,True,False,False
1609002I,True,False,False
1609002A,True,False,False
1609002B,True,False,False
1609002D,True,False,False
1609002E,True,False,False
1609002F,True,False,False
1609002H,True,False,False
1609002J,True,False,False
1609002K,True,False,False
1609002L,True,False,False
1609002M,True,False,False
1609002N,True,False,False
1609002O,True,False,False
1609002P,True,False,False
1609002P1,True,False,False
1609002Y,True,False,False
1610648I-Y,True,False,False
1612595C,True,False,False
1631378A-Y,True,False,False
1805432D,True,False,False
P001805432A,True,False,False
1702510F,True,False,False
1717035D,True,False,False
1739558A,True,False,False
1739558C,True,False,False
1739558D,True,False,False
1739558E,True,False,False
1739558F,True,False,False
1739558G,True,False,False
1739558H,True,False,False
3-maintenance9-P001739558B,True,False,False
1801211-B-Y,True,False,False
1801211-C-Y,True,False,False
1809923A,True,False,False
1809923B,True,False,False
3maintenance8-P001809923A,True,False,False
2-P001809923A,True,False,False
1922271A-Y,True,False,False
1907335B-Y,True,False,False
1920531A-Y,True,False,False
1920532A-Y,True,False,False
1935769C-Y,True,False,False
2008628A-Y,True,False,False
2010717A-Y,True,False,False
P001210190K,True,False,False
210190,True,False,False
210190A,True,False,False
210190C,True,False,False
210190D,True,False,False
210190F,True,False,False
210190G,True,False,False
210190H,True,False,False
210190I,True,False,False
210190M,True,False,False
210190N,True,False,False
210190O,True,False,False
210190P,True,False,False
210190Q,True,False,False
210190S,True,False,False
210190U,True,False,False
210190V,True,False,False
210190Y,True,False,False
2010109A-Y,True,False,False
522963,False,True,False
500203D,False,True,False
500203-F-Y,False,True,False
500203-D-Y,False,True,False
P001832850D,False,True,False
1832850C,False,True,False
1832850D,False,True,False
1911849B-Y,False,True,False
223338G,False,True,False
223338-F-N,False,True,False
902765,False,True,False
902765C,False,True,False
P000902765B,False,True,False
