,train,val,test
0,482680,482672,482683
1,482681,482673,482685
2,482682,483399,482686
3,482659,482663,483405
4,482660,482664,482674
5,a482608,482665,482675
6,482609,482666,482676
7,482767,483800,482677
8,482768,482620,482678
9,482769,482621,483406
10,482770,482622,482642
11,482771,482623,482643
12,482846,482612,482644
13,482847,482613,482645
14,482848,482614,482646
15,482849,482615,482647
16,482828,482617,482648
17,482829,482618,482649
18,482830,483831,482638
19,482831,483836,482639
20,482832,482604,482641
21,482815,482605,483810
22,482816,482607,482624
23,482818,483820,482625
24,483123,482772,482626
25,482819,482773,482627
26,482820,482774,482628
27,482821,482861,482630
28,482822,482862,482631
29,482823,482837,482632
30,482824,482838,482633
31,482825,482840,482634
32,482826,482841,483813
33,482827,483122,482635
34,482799,482811,482636
35,482800,482812,482637
36,482801,482813,482610
37,482802,482814,482611
38,482803,482783,482857
39,482791,482784,482858
40,482792,482785,482859
41,482793,482786,482860
42,482794,482787,482854
43,482795,482788,482855
44,482796,482789,483114
45,482797,482790,483115
46,482798,482592,482842
47,482850,482593,482843
48,482851,482594,482844
49,482852,482695,482845
50,482597,482696,482833
51,482598,482697,482834
52,482599,482698,482835
53,482600,482699,483113
54,482756,482700,482804
55,482757,482701,482805
56,482758,482702,482806
57,482759,482703,482807
58,482760,483680,482808
59,482761,483681,482809
60,482762,483685,482810
61,482763,483686,482775
62,482764,483687,482776
63,482765,487850,482777
64,482766,487851,482778
65,482752,487852,482779
66,482753,487842,482780
67,482754,487843,482781
68,482755,487844,482601
69,482745,487845,482602
70,482746,487924,482603
71,482747,487925,482750
72,482748,487926,482751
73,483382,483726,482731
74,482739,483727,482732
75,482740,483728,482733
76,482743,483729,482734
77,482744,483731,482735
78,483385,484203,482736
79,483391,483720,482723
80,482711,483721,482724
81,482712,483722,482725
82,482713,483725,482726
83,482714,483667,482727
84,482715,483668,482728
85,482716,483669,482729
86,482717,483670,482730
87,482718,483672,482737
88,482719,483673,482738
89,482720,483674,482704
90,482721,483675,482705
91,483394,483676,482706
92,482687,483677,482707
93,482688,483678,482708
94,482689,483679,482709
95,482690,484195,482710
96,482691,484197,487856
97,482693,483660,487857
98,482694,483661,487858
99,483397,483662,487859
100,483696,483663,487848
101,483697,483666,487849
102,483698,484189,487928
103,483699,,487910
104,483700,482888,487911
105,483688,491792,487912
106,483689,492258,487913
107,483690,480120,487915
108,483691,480124,487916
109,483692,480130,487917
110,483693,480135,487918
111,483694,481118,487815
112,483695,481121,487818
113,483682,481128,487820
114,483683,481465,487822
115,483684,480189,483723
116,487853,480194,483724
117,487854,480198,483777
118,487855,480208,483778
119,483708,480212,483361
120,487831,480217,483364
121,487833,481129,482901
122,487834,481132,482902
123,487835,483779,482903
124,487836,483780,491941
125,487837,483781,480312
126,487838,483923,480316
127,491938,483769,480320
128,487919,483771,480323
