,train,val,test
0,482683,482610,482804
1,482685,482611,482805
2,482686,a482608,482806
3,483405,482609,482815
4,482772,482807,482816
5,482773,482808,482818
6,482774,482809,483123
7,482846,482810,482822
8,482847,482604,482823
9,482848,482605,482824
10,482849,482607,482825
11,482674,483820,482826
12,482675,482672,482827
13,482676,482673,482811
14,482677,483399,482812
15,482678,482842,482813
16,483406,482843,482814
17,482663,482844,482819
18,482664,482845,482820
19,482665,482861,482821
20,482666,482862,482635
21,483800,482828,482636
22,482638,482829,482637
23,482639,482830,482854
24,482641,482831,482855
25,483810,482832,483114
26,482767,482833,483115
27,482768,482834,482837
28,482769,482835,482838
29,482770,483113,482840
30,482771,482620,482841
31,482857,482621,483122
32,482858,482622,482617
33,482859,482623,482618
34,482860,482624,483831
35,482680,482625,483836
36,482681,482626,487815
37,482682,482627,487818
38,482612,482628,487820
39,482613,482630,487822
40,482614,482631,483726
41,482615,482632,483727
42,482687,482633,483728
43,482688,482634,483729
44,482689,483813,483731
45,482690,482642,484203
46,482691,482643,483710
47,482693,482644,483711
48,482694,482645,483713
49,483397,482646,483714
50,483720,482647,483715
51,483721,482648,483716
52,483722,482649,483717
53,483723,482659,483718
54,483724,482660,483719
55,483725,487809,484199
56,482723,487810,482745
57,482724,487813,482746
58,482725,487814,482747
59,482726,483667,482748
60,482727,483668,483382
61,482728,483669,487919
62,482729,483670,487920
63,482730,483672,487921
64,482737,483673,487922
65,482738,483674,487923
66,487928,483675,487848
67,482739,483676,487849
68,482740,483677,487853
69,482743,483678,487854
70,482744,483679,487855
71,483385,484195,483708
72,483391,484197,482750
73,491938,482756,482751
74,482704,482757,487831
75,482705,482758,487833
76,482706,482759,487834
77,482707,482760,487835
78,482708,482761,487836
79,482709,482762,487837
80,482710,482763,487838
81,487856,482764,483777
82,487857,482765,483778
83,487858,482766,482731
84,487859,482592,482732
85,487910,482593,482733
86,487911,482594,482734
87,487912,487924,482735
88,487913,487925,482736
89,487915,487926,483682
90,487916,487850,483683
91,487917,487851,483684
92,487918,487852,483685
93,482850,482695,483686
94,482851,482696,483687
95,482852,482697,482711
96,482601,482698,482712
97,482602,482699,482713
98,482603,482700,482714
99,491941,482701,482715
100,480267,482702,482716
101,480274,482703,482717
102,480326,483680,482718
103,480327,483681,482719
104,480328,483688,482720
105,491943,483689,482721
106,492246,483690,483394
107,480368,483691,487842
108,480369,483692,487843
109,480370,483693,487844
110,480374,483694,487845
111,480379,483695,482783
112,480386,482791,482784
113,480398,482792,482785
114,481479,482793,482786
115,480400,482794,482787
116,480401,482795,482788
117,480402,482796,482789
118,480403,482797,482790
119,480404,482798,482597
120,480405,480232,482598
121,480406,480237,482599
122,480407,480258,482600
123,480408,480263,482775
124,480356,481140,482776
125,480357,481469,482777
126,480358,481470,482778
127,480359,482948,482779
128,480360,482949,482780
129,480361,482950,482781
130,480363,491823,483779
131,480364,491826,483780
132,480365,491828,483781
133,480367,491831,483923
134,481143,480164,492233
135,481472,480169,482951
136,480409,480173,482952
137,480410,480177,482953
138,480412,480180,482954
139,480413,480332,482955
140,480415,480333,482957
141,481149,480334,482958
142,481150,480335,483111
143,482863,480336,491810
144,482864,480337,491814
145,482865,480338,491816
146,483358,480312,491818
147,491881,480316,480189
148,491882,480320,480194
149,491883,480323,480198
150,483784,480324,480208
151,483785,480325,480212
152,483786,491912,480217
153,483787,491913,481129
154,483788,491914,481132
155,483927,491915,491884
156,482874,491916,482971
157,482875,491917,482972
158,482876,491918,482973
159,482877,491919,482974
160,482878,492261,482975
161,482868,491924,482976
162,482869,491925,491894
163,482870,491926,491895
164,482871,491928,491896
165,482872,492264,491897
166,482873,491939,491898
167,483359,480329,491940
168,483748,480330,482879
169,483749,480331,482880
170,483750,482943,482881
171,483751,482944,483769
172,483752,482945,483771
173,483753,482946,483772
174,483754,482947,483773
175,483755,480279,483774
176,483756,480284,483775
177,492258,480288,483776
178,480120,480294,483920
179,480124,480298,491792
180,480130,480303,483758
181,480135,480307,491849
182,481118,482966,491859
183,481121,482967,491863
184,481128,491891,491867
185,481465,491892,491871
186,491902,491893,491877
187,491903,480151,482925
188,491904,480156,482926
189,491905,480159,482927
190,491906,480221,482928
191,491908,480226,482929
192,491909,482959,480459
193,491910,482960,480460
194,492256,482961,480429
195,480416,482962,480430
196,480419,482963,480431
197,481507,482964,480432
198,481513,a482938,480433
199,480466,482940,480434
200,480467,482941,480439
201,480468,482942,480423
202,480469,483110,480424
203,480470,482899,491935
204,480471,482900,483833
205,480472,483373,483835
206,480457,482930,483838
207,480458,482931,483842
208,480450,482932,483844
209,480451,482933,483847
210,480452,482934,483789
211,480453,482935,483790
212,480454,482936,483791
213,480455,482937,483792
214,480456,480465,483793
215,482910,482920,483794
216,482911,482921,483796
217,482913,482922,483929
218,482914,482924,484302
219,482915,480462,484293
220,482916,480463,
221,483379,480464,
222,483849,481516,
223,483850,480443,
224,483857,480444,
225,483874,480445,
226,483876,480446,
227,483877,480447,
228,483819,480448,
229,483823,480449,
230,483825,480425,
231,483828,480426,
232,483830,480427,
233,483812,480428,
234,483814,482909,
235,483817,482917,
236,483889,483805,
237,483878,483808,
238,483881,483809,
239,483882,483811,
240,483883,483798,
241,483884,483801,
242,483933,483802,
243,491931,491933,
244,491932,491934,
245,491929,491803,
246,491930,491806,
