,train,val,test
0,483688,483680,483696
1,483689,483681,483697
2,483690,483680aug1,483698
3,483691,483681aug1,483699
4,483692,483723,483700
5,483693,483724,483696aug1
6,483694,483723aug1,483697aug1
7,483695,483724aug1,483698aug1
8,483688aug1,483720,483699aug1
9,483689aug1,483721,483700aug1
10,483690aug1,483722,483708
11,483691aug1,483725,483708aug1
12,483692aug1,483720aug1,483710
13,483693aug1,483721aug1,483711
14,483694aug1,483722aug1,483713
15,483695aug1,483725aug1,483714
16,483682,483361,483715
17,483683,483364,483716
18,483684,483361aug1,483717
19,483682aug1,483364aug1,483718
20,483683aug1,482901,483719
21,483684aug1,482902,484199
22,483685,482903,483710aug1
23,483686,482901aug1,483711aug1
24,483687,482902aug1,483713aug1
25,483685aug1,482903aug1,483714aug1
26,483686aug1,480221,483715aug1
27,483687aug1,480226,483716aug1
28,483726,482959,483717aug1
29,483727,482960,483718aug1
30,483728,482961,483719aug1
31,483729,482962,484199aug1
32,483731,482963,483667
33,484203,482964,483668
34,483726aug1,483112,483669
35,483727aug1,480221aug1,483670
36,483728aug1,480226aug1,483672
37,483729aug1,482959aug1,483673
38,483731aug1,482960aug1,483674
39,484203aug1,482961aug1,483675
40,483660,482962aug1,483676
41,483661,482963aug1,483677
42,483662,482964aug1,483678
43,483663,483112aug1,483679
44,483666,480151,484195
45,484189,480156,484197
46,483660aug1,480159,483667aug1
47,483661aug1,480151aug1,483668aug1
48,483662aug1,480156aug1,483669aug1
49,483663aug1,480159aug1,483670aug1
50,483666aug1,483784,483672aug1
51,484189aug1,483785,483673aug1
52,482683,483786,483674aug1
53,482685,483787,483675aug1
54,482686,483788,483676aug1
55,483405,483927,483677aug1
56,482683aug1,483784aug1,483678aug1
57,482685aug1,483785aug1,483679aug1
58,482686aug1,483786aug1,484195aug1
59,483405aug1,483787aug1,484197aug1
60,482888,483788aug1,483777
61,482888aug1,483927aug1,483778
62,480312,482672,483777aug1
63,480316,482673,483778aug1
64,480320,483399,482680
65,480323,482672aug1,482681
66,480324,482673aug1,482682
67,480325,483399aug1,482680aug1
68,480312aug1,482868,482681aug1
69,480316aug1,482869,482682aug1
70,480320aug1,482870,480279
71,480323aug1,482871,480284
72,480324aug1,482872,480288
73,480325aug1,482873,480294
74,480267,483359,480298
75,480274,482868aug1,480303
76,480326,482869aug1,480307
77,480327,482870aug1,482966
78,480328,482871aug1,482967
79,480267aug1,482872aug1,480279aug1
80,480274aug1,482873aug1,480284aug1
81,480326aug1,483359aug1,480288aug1
82,480327aug1,482863,480294aug1
83,480328aug1,482864,480298aug1
84,480232,482865,480303aug1
85,480237,483358,480307aug1
86,480258,482863aug1,482966aug1
87,480263,482864aug1,482967aug1
88,481140,482865aug1,480120
89,481469,483358aug1,480124
90,481470,482642,480130
91,480232aug1,482643,480135
92,480237aug1,482644,481118
93,480258aug1,482645,481121
94,480263aug1,482646,481128
95,481140aug1,482647,481465
96,481469aug1,482648,480120aug1
97,481470aug1,482649,480124aug1
98,480164,482642aug1,480130aug1
99,480169,482643aug1,480135aug1
100,480173,482644aug1,481118aug1
101,480177,482645aug1,481121aug1
102,480180,482646aug1,481128aug1
103,480164aug1,482647aug1,481465aug1
104,480169aug1,482648aug1,482674
105,480173aug1,482649aug1,482675
106,480177aug1,480332,482676
107,480180aug1,480333,482677
108,480189,480334,482678
109,480194,480335,483406
110,480198,480336,482674aug1
111,480208,480337,482675aug1
112,480212,480338,482676aug1
113,480217,480332aug1,482677aug1
114,481129,480333aug1,482678aug1
115,481132,480334aug1,483406aug1
116,480189aug1,480335aug1,483748
117,480194aug1,480336aug1,483749
118,480198aug1,480337aug1,483750
119,480208aug1,480338aug1,483751
120,480212aug1,480356,483752
121,480217aug1,480357,483753
122,481129aug1,480358,483754
123,481132aug1,480359,483755
124,483779,480360,483756
125,483780,480361,483748aug1
126,483781,480363,483749aug1
127,483923,480364,483750aug1
128,483779aug1,480365,483751aug1
129,483780aug1,480367,483752aug1
130,483781aug1,481143,483753aug1
131,483923aug1,481472,483754aug1
132,483769,480356aug1,483755aug1
133,483771,480357aug1,483756aug1
134,483772,480358aug1,482947
135,483773,480359aug1,482947aug1
136,483774,480360aug1,482663
137,483775,480361aug1,482664
138,483776,480363aug1,482665
139,483920,480364aug1,482666
140,483769aug1,480365aug1,483800
141,483771aug1,480367aug1,482663aug1
142,483772aug1,481143aug1,482664aug1
143,483773aug1,481472aug1,482665aug1
144,483774aug1,480368,482666aug1
145,483775aug1,480369,483800aug1
146,483776aug1,480370,482874
147,483920aug1,480374,482875
148,483757,480379,482876
149,483757aug1,480386,482877
150,483758,480398,482878
151,483760,481479,482874aug1
152,483761,480368aug1,482875aug1
153,483762,480369aug1,482876aug1
154,483763,480370aug1,482877aug1
155,483764,480374aug1,482878aug1
156,483765,480379aug1,482971
157,483766,480386aug1,482972
158,483767,480398aug1,482973
