,train,val,test
0,483688,483680,483696
1,483689,483681,483697
2,483690,,483698
3,483691,,483699
4,483692,483723,483700
5,483693,483724,
6,483694,,
7,483695,,
8,483688aug1,483720,
9,483689aug1,483721,
10,483690aug1,483722,483708
11,483691aug1,483725,
12,483692aug1,,483710
13,483693aug1,,483711
14,483694aug1,,483713
15,483695aug1,,483714
16,483682,483361,483715
17,483683,483364,483716
18,483684,,483717
19,483682aug1,,483718
20,483683aug1,482901,483719
21,483684aug1,482902,484199
22,483685,482903,
23,483686,,
24,483687,,
25,483685aug1,,
26,483686aug1,480221,
27,483687aug1,480226,
28,483726,482959,
29,483727,482960,
30,483728,482961,
31,483729,482962,
32,483731,482963,483667
33,484203,482964,483668
34,483726aug1,483112,483669
35,483727aug1,,483670
36,483728aug1,,483672
37,483729aug1,,483673
38,483731aug1,,483674
39,484203aug1,,483675
40,483660,,483676
41,483661,,483677
42,483662,,483678
43,483663,,483679
44,483666,480151,484195
45,484189,480156,484197
46,483660aug1,480159,
47,483661aug1,,
48,483662aug1,,
49,483663aug1,,
50,483666aug1,483784,
51,484189aug1,483785,
52,482683,483786,
53,482685,483787,
54,482686,483788,
55,483405,483927,
56,482683aug1,,
57,482685aug1,,
58,482686aug1,,
59,483405aug1,,
60,482888,,483777
61,482888aug1,,483778
62,480312,482672,
63,480316,482673,
64,480320,483399,482680
65,480323,,482681
66,480324,,482682
67,480325,,
68,480312aug1,482868,
69,480316aug1,482869,
70,480320aug1,482870,480279
71,480323aug1,482871,480284
72,480324aug1,482872,480288
73,480325aug1,482873,480294
74,480267,483359,480298
75,480274,,480303
76,480326,,480307
77,480327,,482966
78,480328,,482967
79,480267aug1,,
80,480274aug1,,
81,480326aug1,,
82,480327aug1,482863,
83,480328aug1,482864,
84,480232,482865,
85,480237,483358,
86,480258,,
87,480263,,
88,481140,,480120
89,481469,,480124
90,481470,482642,480130
91,480232aug1,482643,480135
92,480237aug1,482644,481118
93,480258aug1,482645,481121
94,480263aug1,482646,481128
95,481140aug1,482647,481465
96,481469aug1,482648,
97,481470aug1,482649,
98,480164,,
99,480169,,
100,480173,,
101,480177,,
102,480180,,
103,480164aug1,,
104,480169aug1,,482674
105,480173aug1,,482675
106,480177aug1,480332,482676
107,480180aug1,480333,482677
108,480189,480334,482678
109,480194,480335,483406
110,480198,480336,
111,480208,480337,
112,480212,480338,
113,480217,,
114,481129,,
115,481132,,
116,480189aug1,,483748
117,480194aug1,,483749
118,480198aug1,,483750
119,480208aug1,,483751
120,480212aug1,480356,483752
121,480217aug1,480357,483753
122,481129aug1,480358,483754
123,481132aug1,480359,483755
124,483779,480360,483756
125,483780,480361,
126,483781,480363,
127,483923,480364,
128,483779aug1,480365,
129,483780aug1,480367,
130,483781aug1,481143,
131,483923aug1,481472,
132,483769,,
133,483771,,
134,483772,,482947
135,483773,,
136,483774,,482663
137,483775,,482664
138,483776,,482665
139,483920,,482666
140,483769aug1,,483800
141,483771aug1,,
142,483772aug1,,
143,483773aug1,,
144,483774aug1,480368,
145,483775aug1,480369,
146,483776aug1,480370,482874
147,483920aug1,480374,482875
148,483757,480379,482876
149,483757aug1,480386,482877
150,483758,480398,482878
151,483760,481479,
152,483761,,
153,483762,,
154,483763,,
155,483764,,
156,483765,,482971
157,483766,,482972
158,483767,,482973
159,483768,,482974
160,483758aug1,480400,482975
161,483760aug1,480401,482976
162,483761aug1,480402,
163,483762aug1,480403,
164,483763aug1,480404,
165,483764aug1,480405,
166,483765aug1,480406,
167,483766aug1,480407,
168,483767aug1,480408,480339
169,483768aug1,,480340
170,482951,,480341
171,482952,,480342
172,482953,,480343
173,482954,,480344
174,482955,,480345
175,482957,,480346
176,482958,,
177,483111,,
178,482951aug1,480409,
179,482952aug1,480410,
180,482953aug1,480412,
181,482954aug1,480413,
182,482955aug1,480415,
183,482957aug1,481149,
184,482958aug1,481150,482638
185,483111aug1,,482639
186,482659,,482641
187,482660,,483810
188,482659aug1,,
189,482660aug1,,
190,482651,,
191,482652,,
192,482653,482635,482624
193,482654,482636,482625
194,482655,482637,482626
195,482656,,482627
196,482657,,482628
197,482658,,482630
198,483807,a482938,482631
199,482651aug1,482940,482632
200,482652aug1,482941,482633
201,482653aug1,482942,482634
202,482654aug1,483110,483813
203,482655aug1,482899,
204,482656aug1,482900,
205,482657aug1,483373,
206,482658aug1,,
207,483807aug1,,
208,482879,,
209,482880,,
210,482881,,
211,482879aug1,,
212,482880aug1,,
213,482881aug1,,
214,482948,482925,482930
215,482949,482926,482931
216,482950,482927,482932
217,482948aug1,,482933
218,482949aug1,,482934
219,482950aug1,,482935
220,480329,482928,482936
221,480330,482929,
222,480331,,
223,482943,,
224,482944,482612,
225,482945,482613,
226,482946,482614,
227,480329aug1,482615,
228,480330aug1,,482937
229,480331aug1,,
230,482943aug1,,480416
231,482944aug1,,480419
232,482945aug1,480465,481507
