,train,val,test
0,483696,483688,483680
1,483697,483689,483681
2,483698,483690,
3,483699,483691,
4,483700,483692,483723
5,483696aug1,483693,483724
6,483697aug1,483694,
7,483698aug1,483695,
8,483699aug1,,483720
9,483700aug1,,483721
10,483708,,483722
11,483708aug1,,483725
12,483710,,
13,483711,,
14,483713,,
15,483714,,
16,483715,483682,483361
17,483716,483683,483364
18,483717,483684,
19,483718,,
20,483719,,482901
21,484199,,482902
22,483710aug1,483685,482903
23,483711aug1,483686,
24,483713aug1,483687,
25,483714aug1,,
26,483715aug1,,480221
27,483716aug1,,480226
28,483717aug1,483726,482959
29,483718aug1,483727,482960
30,483719aug1,483728,482961
31,484199aug1,483729,482962
32,483667,483731,482963
33,483668,484203,482964
34,483669,,483112
35,483670,,
36,483672,,
37,483673,,
38,483674,,
39,483675,,
40,483676,483660,
41,483677,483661,
42,483678,483662,
43,483679,483663,
44,484195,483666,480151
45,484197,484189,480156
46,483667aug1,,480159
47,483668aug1,,
48,483669aug1,,
49,483670aug1,,
50,483672aug1,,483784
51,483673aug1,,483785
52,483674aug1,482683,483786
53,483675aug1,482685,483787
54,483676aug1,482686,483788
55,483677aug1,483405,483927
56,483678aug1,,
57,483679aug1,,
58,484195aug1,,
59,484197aug1,,
60,483777,482888,
61,483778,,
62,483777aug1,480312,482672
63,483778aug1,480316,482673
64,482680,480320,483399
65,482681,480323,
66,482682,480324,
67,482680aug1,480325,
68,482681aug1,,482868
69,482682aug1,,482869
70,480279,,482870
71,480284,,482871
72,480288,,482872
73,480294,,482873
74,480298,480267,483359
75,480303,480274,
76,480307,480326,
77,482966,480327,
78,482967,480328,
79,480279aug1,,
80,480284aug1,,
81,480288aug1,,
82,480294aug1,,482863
83,480298aug1,,482864
84,480303aug1,480232,482865
85,480307aug1,480237,483358
86,482966aug1,480258,
87,482967aug1,480263,
88,480120,481140,
89,480124,481469,
90,480130,481470,482642
91,480135,,482643
92,481118,,482644
93,481121,,482645
94,481128,,482646
95,481465,,482647
96,480120aug1,,482648
97,480124aug1,,482649
98,480130aug1,480164,
99,480135aug1,480169,
100,481118aug1,480173,
101,481121aug1,480177,
102,481128aug1,480180,
103,481465aug1,,
104,482674,,
105,482675,,
106,482676,,480332
107,482677,,480333
108,482678,480189,480334
109,483406,480194,480335
110,482674aug1,480198,480336
111,482675aug1,480208,480337
112,482676aug1,480212,480338
113,482677aug1,480217,
114,482678aug1,481129,
115,483406aug1,481132,
116,483748,,
117,483749,,
118,483750,,
119,483751,,
120,483752,,480356
121,483753,,480357
122,483754,,480358
123,483755,,480359
124,483756,483779,480360
125,483748aug1,483780,480361
126,483749aug1,483781,480363
127,483750aug1,483923,480364
128,483751aug1,,480365
129,483752aug1,,480367
130,483753aug1,,481143
131,483754aug1,,481472
132,483755aug1,483769,
133,483756aug1,483771,
134,482947,483772,
135,482947aug1,483773,
136,482663,483774,
137,482664,483775,
138,482665,483776,
139,482666,483920,
140,483800,,
141,482663aug1,,
142,482664aug1,,
143,482665aug1,,
144,482666aug1,,480368
145,483800aug1,,480369
146,482874,,480370
147,482875,,480374
148,482876,483757,480379
149,482877,,480386
150,482878,483758,480398
151,482874aug1,483760,481479
152,482875aug1,483761,
153,482876aug1,483762,
154,482877aug1,483763,
155,482878aug1,483764,
156,482971,483765,
157,482972,483766,
158,482973,483767,
159,482974,483768,
160,482975,,480400
161,482976,,480401
162,482971aug1,,480402
163,482972aug1,,480403
164,482973aug1,,480404
165,482974aug1,,480405
166,482975aug1,,480406
167,482976aug1,,480407
168,480339,,480408
169,480340,,
170,480341,482951,
171,480342,482952,
172,480343,482953,
173,480344,482954,
174,480345,482955,
175,480346,482957,
176,480339aug1,482958,
177,480340aug1,483111,
178,480341aug1,,480409
179,480342aug1,,480410
180,480343aug1,,480412
181,480344aug1,,480413
182,480345aug1,,480415
183,480346aug1,,481149
184,482638,,481150
185,482639,,
186,482641,482659,
187,483810,482660,
188,482638aug1,,
189,482639aug1,,
190,482641aug1,482651,
191,483810aug1,482652,
192,482624,482653,482635
193,482625,482654,482636
194,482626,482655,482637
195,482627,482656,
196,482628,482657,
197,482630,482658,
198,482631,483807,a482938
199,482632,,482940
200,482633,,482941
201,482634,,482942
202,483813,,483110
203,482624aug1,,482899
204,482625aug1,,482900
205,482626aug1,,483373
206,482627aug1,,
207,482628aug1,,
208,482630aug1,482879,
209,482631aug1,482880,
210,482632aug1,482881,
211,482633aug1,,
212,482634aug1,,
213,483813aug1,,
214,482930,482948,482925
215,482931,482949,482926
216,482932,482950,482927
217,482933,,
218,482934,,
219,482935,,
220,482936,480329,482928
221,482930aug1,480330,482929
222,482931aug1,480331,
223,482932aug1,482943,
224,482933aug1,482944,482612
225,482934aug1,482945,482613
226,482935aug1,482946,482614
227,482936aug1,,482615
228,482937,,
229,482937aug1,,
230,480416,,
231,480419,,
232,481507,,480465
233,481513,,482920
234,480416aug1,482620,482921
235,480419aug1,482621,482922
236,481507aug1,482622,482924
237,481513aug1,482623,483109
238,480433,,
239,480434,,
240,480439,,
241,480433aug1,,
242,480434aug1,480466,
243,480439aug1,480467,
244,482604,480468,480462
245,482605,480469,480463
